nazwa_ogloszenia,link,cena,opis,lokalizacja,pokoje,stan wykonczenia,miejsce parkingowe,powierzchnia,balkon,taras,piętro,rok budowy
Opis nieruchomości,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-wroclaw-krzyki-krakowska-98-71m2-mzn2043185928,,"Apartamenty nad Oławką to nowa inwestycja premium w ofercie Dom Development, zlokalizowana tuż nad malowniczą rzeką Oławą – w otoczeniu bulwarów, Parku na Niskich Łąkach i Lasu Rakowieckiego. Nowoczesna architektura, eleganckie wnętrza, wysoka jakość materiałów oraz doskonała lokalizacja sprawiają, że jest to wyjątkowe miejsce na mapie Wrocławia.","Krzyki,",4,,,"71,41 m²",Tak,,,2025
Opis nieruchomości,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-wroclaw-stare-miasto-michalczyka-5-76m2-mzn2041581862,,"Najważniejsze atuty
✅ Jedna z najlepszych wrocławskich inwestycji w sercu miasta","Stare Miasto,",3,,,"76,52 m²",Tak,,,2024
Opis nieruchomości,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-wroclaw-psie-pole-zielna-50m2-mzn2042161245,,"Osiedle Zielna

Najważniejsze atuty
Kameralna inwestycja składająca się z jednego, 2-piętrowego budynku wielorodzinnego
Ogródki przynależne do mieszkań na parterze, balkony w przypadku mieszkań na 1 i 2 piętrze
Wysokość lokali – 250 cm","Psie Pole,",2,,,"50,06 m²",Tak,,,2023
Opis nieruchomości,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-wroclaw-krzyki-miedzyleska-6b-59m2-mzn2042224170,,"Najważniejsze atuty
✅ Przyjazna okolica","Tarnogaj,",3,,,"59,53 m²",Tak,,,2024
Opis nieruchomości,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-wroclaw-fabryczna-stodolna-36m2-mzn2042572793,,"Najważniejsze atuty:
✅ Spokojna, kameralna architektura
✅ Mieszkania w najbardziej poszukiwanych metrażach
✅ Bliskość terenów zielonych","Maślice,",2,,,"36,03 m²",Tak,,,2024
Opis nieruchomości,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-wroclaw-krzyki-krakowska-98-39m2-mzn2043185925,,"Apartamenty nad Oławką to nowa inwestycja premium w ofercie Dom Development, zlokalizowana tuż nad malowniczą rzeką Oławą – w otoczeniu bulwarów, Parku na Niskich Łąkach i Lasu Rakowieckiego. Nowoczesna architektura, eleganckie wnętrza, wysoka jakość materiałów oraz doskonała lokalizacja sprawiają, że jest to wyjątkowe miejsce na mapie Wrocławia.","Krzyki,",2,,,"39,48 m²",Tak,,,2025
Opis nieruchomości,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-wroclaw-krzyki-miedzyleska-6b-59m2-mzn2042224173,,"Najważniejsze atuty
✅ Przyjazna okolica","Tarnogaj,",3,,,"59,10 m²",Tak,,,2024
Opis nieruchomości,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-wroclaw-krzyki-konduktorska-90m2-mzn2043091723,,"Murapol Osiedle Ferrovia

Najważniejsze atuty
✅ Kameralne osiedle z dala od zgiełku miasta, a jednocześnie blisko serca Wrocławia","Krzyki,",5,,,"90,10 m²",Tak,,,2025
Opis nieruchomości,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-wroclaw-fabryczna-stodolna-39m2-mzn2042572796,,"Najważniejsze atuty:
✅ Spokojna, kameralna architektura
✅ Mieszkania w najbardziej poszukiwanych metrażach
✅ Bliskość terenów zielonych","Maślice,",2,,,"39,81 m²",Tak,,,2024
Opis nieruchomości,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-wroclaw-fabryczna-stodolna-64m2-mzn2042572765,,"Najważniejsze atuty:
✅ Spokojna, kameralna architektura
✅ Mieszkania w najbardziej poszukiwanych metrażach
✅ Bliskość terenów zielonych","Maślice,",3,,,"64,57 m²",Tak,,,2024
Opis nieruchomości,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-wroclaw-stare-miasto-braniborska-80-58m2-mzn2041858670,,"Najważniejsze atuty
✅ Doskonała lokalizacja w centrum Wrocławia
✅ Elegancka i nowoczesna forma budynku wpisująca się w najnowsze trendy architektury
✅ Zielony wewnętrzny dziedziniec","Stare Miasto,",3,,,"58,74 m²",Tak,,,2024
Opis nieruchomości,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-wroclaw-psie-pole-zielna-69m2-mzn2041534211,,"Osiedle Zielna

Najważniejsze atuty
Kameralna inwestycja składająca się z jednego, 2-piętrowego budynku wielorodzinnego
Ogródki przynależne do mieszkań na parterze, balkony w przypadku mieszkań na 1 i 2 piętrze
Wysokość lokali – 250 cm","Psie Pole,",4,,,"69,51 m²",Tak,,,2023
Opis nieruchomości,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-wroclaw-stare-miasto-michalczyka-5-41m2-mzn2041581882,,"Najważniejsze atuty
✅ Jedna z najlepszych wrocławskich inwestycji w sercu miasta","Stare Miasto,",2,,,"41,69 m²",Tak,,,2024
Opis nieruchomości,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-wroclaw-stare-miasto-michalczyka-5-44m2-mzn2041581870,,"Najważniejsze atuty
✅ Jedna z najlepszych wrocławskich inwestycji w sercu miasta","Stare Miasto,",2,,,"44,01 m²",Tak,,,2024
Opis nieruchomości,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-wroclaw-stare-miasto-braniborska-80-54m2-mzn2041858669,,"Najważniejsze atuty
✅ Doskonała lokalizacja w centrum Wrocławia
✅ Elegancka i nowoczesna forma budynku wpisująca się w najnowsze trendy architektury
✅ Zielony wewnętrzny dziedziniec","Stare Miasto,",3,,,"54,44 m²",Tak,,,2024
Opis nieruchomości,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-wroclaw-krzyki-konduktorska-90m2-mzn2043091729,,"Murapol Osiedle Ferrovia

Najważniejsze atuty
✅ Kameralne osiedle z dala od zgiełku miasta, a jednocześnie blisko serca Wrocławia","Krzyki,",5,,,"90,10 m²",Tak,,,2025
Opis nieruchomości,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-wroclaw-stare-miasto-michalczyka-5-50m2-mzn2041581857,,"Najważniejsze atuty
✅ Jedna z najlepszych wrocławskich inwestycji w sercu miasta","Stare Miasto,",2,,,"50,44 m²",Tak,,,2024
Opis nieruchomości,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-wroclaw-psie-pole-zielna-55m2-mzn2042161246,,"Osiedle Zielna

Najważniejsze atuty
Kameralna inwestycja składająca się z jednego, 2-piętrowego budynku wielorodzinnego
Ogródki przynależne do mieszkań na parterze, balkony w przypadku mieszkań na 1 i 2 piętrze
Wysokość lokali – 250 cm","Psie Pole,",3,,,"55,41 m²",Tak,,,2023
Opis nieruchomości,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-wroclaw-krzyki-beaty-artemskiej-83m2-mzn2041817506,,"Najważniejsze atuty
Mural podkreślający nowoczesny sznyt artystyczny osiedla
Każdy z budynków z zielonym dziedzińcem ze starannie zaplanowaną roślinnością i małą architekturą
Strefa coworking/playroom i plac zabaw ze ścieżką aktywności na osiedlu","Krzyki,",4,,,"83,16 m²",Tak,,,2022
Opis nieruchomości,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-wroclaw-fabryczna-stodolna-53m2-mzn2042572823,,"Najważniejsze atuty:
✅ Spokojna, kameralna architektura
✅ Mieszkania w najbardziej poszukiwanych metrażach
✅ Bliskość terenów zielonych","Maślice,",3,,,"53,51 m²",Tak,,,2024
Opis nieruchomości,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-wroclaw-fabryczna-stodolna-38m2-mzn2042572822,,"Najważniejsze atuty:
✅ Spokojna, kameralna architektura
✅ Mieszkania w najbardziej poszukiwanych metrażach
✅ Bliskość terenów zielonych","Maślice,",2,,,"38,15 m²",Tak,,,2024
Opis nieruchomości,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-wroclaw-psie-pole-zielna-66m2-mzn2042161222,,"Osiedle Zielna

Najważniejsze atuty
Kameralna inwestycja składająca się z jednego, 2-piętrowego budynku wielorodzinnego
Ogródki przynależne do mieszkań na parterze, balkony w przypadku mieszkań na 1 i 2 piętrze
Wysokość lokali – 250 cm","Psie Pole,",3,,,"66,71 m²",Tak,,,2023
Opis nieruchomości,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-wroclaw-stare-miasto-michalczyka-5-50m2-mzn2041581887,,"Najważniejsze atuty
✅ Jedna z najlepszych wrocławskich inwestycji w sercu miasta","Stare Miasto,",2,,,"50,46 m²",Tak,,,2024
Opis nieruchomości,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-wroclaw-psie-pole-zielna-72m2-mzn2042161227,,"Osiedle Zielna

Najważniejsze atuty
Kameralna inwestycja składająca się z jednego, 2-piętrowego budynku wielorodzinnego
Ogródki przynależne do mieszkań na parterze, balkony w przypadku mieszkań na 1 i 2 piętrze
Wysokość lokali – 250 cm","Psie Pole,",4,,,"72,96 m²",Tak,,,2023
Opis nieruchomości,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-wroclaw-krzyki-krakowska-98-61m2-mzn2043185947,,"Apartamenty nad Oławką to nowa inwestycja premium w ofercie Dom Development, zlokalizowana tuż nad malowniczą rzeką Oławą – w otoczeniu bulwarów, Parku na Niskich Łąkach i Lasu Rakowieckiego. Nowoczesna architektura, eleganckie wnętrza, wysoka jakość materiałów oraz doskonała lokalizacja sprawiają, że jest to wyjątkowe miejsce na mapie Wrocławia.","Krzyki,",3,,,"61,23 m²",Tak,,,2025
Opis nieruchomości,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-wroclaw-stare-miasto-michalczyka-5-40m2-mzn2041581932,,"Najważniejsze atuty
✅ Jedna z najlepszych wrocławskich inwestycji w sercu miasta","Stare Miasto,",1,,,"40,22 m²",Tak,,,2024
Opis nieruchomości,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-wroclaw-krzyki-beaty-artemskiej-83m2-mzn2041817493,,"Najważniejsze atuty
Mural podkreślający nowoczesny sznyt artystyczny osiedla
Każdy z budynków z zielonym dziedzińcem ze starannie zaplanowaną roślinnością i małą architekturą
Strefa coworking/playroom i plac zabaw ze ścieżką aktywności na osiedlu","Krzyki,",4,,,"83,16 m²",Tak,,,2022
Opis nieruchomości,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-wroclaw-fabryczna-stodolna-58m2-mzn2042572824,,"Najważniejsze atuty:
✅ Spokojna, kameralna architektura
✅ Mieszkania w najbardziej poszukiwanych metrażach
✅ Bliskość terenów zielonych","Maślice,",3,,,"58,78 m²",Tak,,,2024
Opis nieruchomości,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-wroclaw-stare-miasto-braniborska-80-31m2-mzn2043178313,,"Najważniejsze atuty
✅ Doskonała lokalizacja w centrum Wrocławia
✅ Elegancka i nowoczesna forma budynku wpisująca się w najnowsze trendy architektury
✅ Zielony wewnętrzny dziedziniec","Stare Miasto,",1,,,"31,57 m²",Tak,,,2024
Opis nieruchomości,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-wroclaw-krzyki-krakowska-98-38m2-mzn2043185940,,"Apartamenty nad Oławką to nowa inwestycja premium w ofercie Dom Development, zlokalizowana tuż nad malowniczą rzeką Oławą – w otoczeniu bulwarów, Parku na Niskich Łąkach i Lasu Rakowieckiego. Nowoczesna architektura, eleganckie wnętrza, wysoka jakość materiałów oraz doskonała lokalizacja sprawiają, że jest to wyjątkowe miejsce na mapie Wrocławia.","Krzyki,",2,,,"38,42 m²",Tak,,,2025
Opis nieruchomości,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-wroclaw-stare-miasto-michalczyka-5-64m2-mzn2041581854,,"Najważniejsze atuty
✅ Jedna z najlepszych wrocławskich inwestycji w sercu miasta","Stare Miasto,",3,,,"64,69 m²",Tak,,,2024
Opis nieruchomości,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-wroclaw-psie-pole-zielna-50m2-mzn2042161230,,"Osiedle Zielna

Najważniejsze atuty
Kameralna inwestycja składająca się z jednego, 2-piętrowego budynku wielorodzinnego
Ogródki przynależne do mieszkań na parterze, balkony w przypadku mieszkań na 1 i 2 piętrze
Wysokość lokali – 250 cm","Psie Pole,",2,,,"50,20 m²",Tak,,,2023
Opis nieruchomości,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-wroclaw-stare-miasto-braniborska-80-38m2-mzn2043178357,,"Najważniejsze atuty
✅ Doskonała lokalizacja w centrum Wrocławia
✅ Elegancka i nowoczesna forma budynku wpisująca się w najnowsze trendy architektury
✅ Zielony wewnętrzny dziedziniec","Stare Miasto,",2,,,"38,48 m²",Tak,,,2024
Opis nieruchomości,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-wroclaw-krzyki-konduktorska-89m2-mzn2041497102,,"Murapol Osiedle Ferrovia

Najważniejsze atuty
✅ Kameralne osiedle z dala od zgiełku miasta, a jednocześnie blisko serca Wrocławia","Krzyki,",5,,,"89,36 m²",,,,2025
Opis nieruchomości,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-wroclaw-krzyki-krakowska-98-71m2-mzn2043185928,,"Apartamenty nad Oławką to nowa inwestycja premium w ofercie Dom Development, zlokalizowana tuż nad malowniczą rzeką Oławą – w otoczeniu bulwarów, Parku na Niskich Łąkach i Lasu Rakowieckiego. Nowoczesna architektura, eleganckie wnętrza, wysoka jakość materiałów oraz doskonała lokalizacja sprawiają, że jest to wyjątkowe miejsce na mapie Wrocławia.","Krzyki,",4,,,"71,41 m²",Tak,,,2025
Opis nieruchomości,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-wroclaw-stare-miasto-michalczyka-5-76m2-mzn2041581862,,"Najważniejsze atuty
✅ Jedna z najlepszych wrocławskich inwestycji w sercu miasta","Stare Miasto,",3,,,"76,52 m²",Tak,,,2024
Opis nieruchomości,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-wroclaw-psie-pole-zielna-50m2-mzn2042161245,,"Osiedle Zielna

Najważniejsze atuty
Kameralna inwestycja składająca się z jednego, 2-piętrowego budynku wielorodzinnego
Ogródki przynależne do mieszkań na parterze, balkony w przypadku mieszkań na 1 i 2 piętrze
Wysokość lokali – 250 cm","Psie Pole,",2,,,"50,06 m²",Tak,,,2023
Opis nieruchomości,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-wroclaw-krzyki-miedzyleska-6b-59m2-mzn2042224170,,"Najważniejsze atuty
✅ Przyjazna okolica","Tarnogaj,",3,,,"59,53 m²",Tak,,,2024
Opis nieruchomości,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-wroclaw-fabryczna-stodolna-36m2-mzn2042572793,,"Najważniejsze atuty:
✅ Spokojna, kameralna architektura
✅ Mieszkania w najbardziej poszukiwanych metrażach
✅ Bliskość terenów zielonych","Maślice,",2,,,"36,03 m²",Tak,,,2024
Opis nieruchomości,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-wroclaw-krzyki-krakowska-98-39m2-mzn2043185925,,"Apartamenty nad Oławką to nowa inwestycja premium w ofercie Dom Development, zlokalizowana tuż nad malowniczą rzeką Oławą – w otoczeniu bulwarów, Parku na Niskich Łąkach i Lasu Rakowieckiego. Nowoczesna architektura, eleganckie wnętrza, wysoka jakość materiałów oraz doskonała lokalizacja sprawiają, że jest to wyjątkowe miejsce na mapie Wrocławia.","Krzyki,",2,,,"39,48 m²",Tak,,,2025
Opis nieruchomości,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-wroclaw-krzyki-miedzyleska-6b-59m2-mzn2042224173,,"Najważniejsze atuty
✅ Przyjazna okolica","Tarnogaj,",3,,,"59,10 m²",Tak,,,2024
Opis nieruchomości,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-wroclaw-fabryczna-stodolna-39m2-mzn2042572796,,"Najważniejsze atuty:
✅ Spokojna, kameralna architektura
✅ Mieszkania w najbardziej poszukiwanych metrażach
✅ Bliskość terenów zielonych","Maślice,",2,,,"39,81 m²",Tak,,,2024
Opis nieruchomości,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-wroclaw-psie-pole-zielna-69m2-mzn2041534211,,"Osiedle Zielna

Najważniejsze atuty
Kameralna inwestycja składająca się z jednego, 2-piętrowego budynku wielorodzinnego
Ogródki przynależne do mieszkań na parterze, balkony w przypadku mieszkań na 1 i 2 piętrze
Wysokość lokali – 250 cm","Psie Pole,",4,,,"69,51 m²",Tak,,,2023
Opis nieruchomości,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-wroclaw-stare-miasto-michalczyka-5-41m2-mzn2041581882,,"Najważniejsze atuty
✅ Jedna z najlepszych wrocławskich inwestycji w sercu miasta","Stare Miasto,",2,,,"41,69 m²",Tak,,,2024
Opis nieruchomości,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-wroclaw-stare-miasto-michalczyka-5-44m2-mzn2041581870,,"Najważniejsze atuty
✅ Jedna z najlepszych wrocławskich inwestycji w sercu miasta","Stare Miasto,",2,,,"44,01 m²",Tak,,,2024
Opis nieruchomości,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-wroclaw-stare-miasto-michalczyka-5-50m2-mzn2041581857,,"Najważniejsze atuty
✅ Jedna z najlepszych wrocławskich inwestycji w sercu miasta","Stare Miasto,",2,,,"50,44 m²",Tak,,,2024
Opis nieruchomości,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-wroclaw-psie-pole-zielna-55m2-mzn2042161246,,"Osiedle Zielna

Najważniejsze atuty
Kameralna inwestycja składająca się z jednego, 2-piętrowego budynku wielorodzinnego
Ogródki przynależne do mieszkań na parterze, balkony w przypadku mieszkań na 1 i 2 piętrze
Wysokość lokali – 250 cm","Psie Pole,",3,,,"55,41 m²",Tak,,,2023
Opis nieruchomości,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-wroclaw-stare-miasto-michalczyka-5-50m2-mzn2041581887,,"Najważniejsze atuty
✅ Jedna z najlepszych wrocławskich inwestycji w sercu miasta","Stare Miasto,",2,,,"50,46 m²",Tak,,,2024
Opis nieruchomości,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-wroclaw-krzyki-krakowska-98-61m2-mzn2043185947,,"Apartamenty nad Oławką to nowa inwestycja premium w ofercie Dom Development, zlokalizowana tuż nad malowniczą rzeką Oławą – w otoczeniu bulwarów, Parku na Niskich Łąkach i Lasu Rakowieckiego. Nowoczesna architektura, eleganckie wnętrza, wysoka jakość materiałów oraz doskonała lokalizacja sprawiają, że jest to wyjątkowe miejsce na mapie Wrocławia.","Krzyki,",3,,,"61,23 m²",Tak,,,2025
Opis nieruchomości,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-wroclaw-stare-miasto-braniborska-80-31m2-mzn2043178313,,"Najważniejsze atuty
✅ Doskonała lokalizacja w centrum Wrocławia
✅ Elegancka i nowoczesna forma budynku wpisująca się w najnowsze trendy architektury
✅ Zielony wewnętrzny dziedziniec","Stare Miasto,",1,,,"31,57 m²",Tak,,,2024
Opis nieruchomości,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-wroclaw-krzyki-krakowska-98-38m2-mzn2043185940,,"Apartamenty nad Oławką to nowa inwestycja premium w ofercie Dom Development, zlokalizowana tuż nad malowniczą rzeką Oławą – w otoczeniu bulwarów, Parku na Niskich Łąkach i Lasu Rakowieckiego. Nowoczesna architektura, eleganckie wnętrza, wysoka jakość materiałów oraz doskonała lokalizacja sprawiają, że jest to wyjątkowe miejsce na mapie Wrocławia.","Krzyki,",2,,,"38,42 m²",Tak,,,2025
Opis nieruchomości,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-wroclaw-stare-miasto-michalczyka-5-64m2-mzn2041581854,,"Najważniejsze atuty
✅ Jedna z najlepszych wrocławskich inwestycji w sercu miasta","Stare Miasto,",3,,,"64,69 m²",Tak,,,2024
Opis nieruchomości,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-wroclaw-psie-pole-zielna-50m2-mzn2042161230,,"Osiedle Zielna

Najważniejsze atuty
Kameralna inwestycja składająca się z jednego, 2-piętrowego budynku wielorodzinnego
Ogródki przynależne do mieszkań na parterze, balkony w przypadku mieszkań na 1 i 2 piętrze
Wysokość lokali – 250 cm","Psie Pole,",2,,,"50,20 m²",Tak,,,2023
Opis nieruchomości,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-wroclaw-psie-pole-zielna-50m2-mzn2042161220,,"Osiedle Zielna

Najważniejsze atuty
Kameralna inwestycja składająca się z jednego, 2-piętrowego budynku wielorodzinnego
Ogródki przynależne do mieszkań na parterze, balkony w przypadku mieszkań na 1 i 2 piętrze
Wysokość lokali – 250 cm","Psie Pole,",2,,,"50,20 m²",Tak,,,2023
Opis nieruchomości,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-wroclaw-stare-miasto-braniborska-80-38m2-mzn2043178357,,"Najważniejsze atuty
✅ Doskonała lokalizacja w centrum Wrocławia
✅ Elegancka i nowoczesna forma budynku wpisująca się w najnowsze trendy architektury
✅ Zielony wewnętrzny dziedziniec","Stare Miasto,",2,,,"38,48 m²",Tak,,,2024
Opis nieruchomości,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-wroclaw-krzyki-miedzyleska-6b-38m2-mzn2042224104,,"Najważniejsze atuty
✅ Przyjazna okolica","Tarnogaj,",2,,,"38,86 m²",Tak,,,2024
Opis nieruchomości,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-wroclaw-krzyki-krakowska-98-71m2-mzn2043185928,,"Apartamenty nad Oławką to nowa inwestycja premium w ofercie Dom Development, zlokalizowana tuż nad malowniczą rzeką Oławą – w otoczeniu bulwarów, Parku na Niskich Łąkach i Lasu Rakowieckiego. Nowoczesna architektura, eleganckie wnętrza, wysoka jakość materiałów oraz doskonała lokalizacja sprawiają, że jest to wyjątkowe miejsce na mapie Wrocławia.","Krzyki,",4,,,"71,41 m²",Tak,,,2025
Opis nieruchomości,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-wroclaw-stare-miasto-michalczyka-5-76m2-mzn2041581862,,"Najważniejsze atuty
✅ Jedna z najlepszych wrocławskich inwestycji w sercu miasta","Stare Miasto,",3,,,"76,52 m²",Tak,,,2024
Opis nieruchomości,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-wroclaw-psie-pole-zielna-50m2-mzn2042161245,,"Osiedle Zielna

Najważniejsze atuty
Kameralna inwestycja składająca się z jednego, 2-piętrowego budynku wielorodzinnego
Ogródki przynależne do mieszkań na parterze, balkony w przypadku mieszkań na 1 i 2 piętrze
Wysokość lokali – 250 cm","Psie Pole,",2,,,"50,06 m²",Tak,,,2023
Opis nieruchomości,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-wroclaw-krzyki-miedzyleska-6b-59m2-mzn2042224170,,"Najważniejsze atuty
✅ Przyjazna okolica","Tarnogaj,",3,,,"59,53 m²",Tak,,,2024
Opis nieruchomości,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-wroclaw-fabryczna-stodolna-36m2-mzn2042572793,,"Najważniejsze atuty:
✅ Spokojna, kameralna architektura
✅ Mieszkania w najbardziej poszukiwanych metrażach
✅ Bliskość terenów zielonych

Osiedle Harmonia w skrócie
Inwestycja składająca się z trzech niskich budynków utrzymanych w spokojnym stylu. Znajdą się w nich 173 mieszkania w najbardziej poszukiwanych metrażach: od 1- do 5-pokojowych. Przeważać będą wśród nich 2- i 3-pokojowe lokale z dużymi oknami, przestronnymi balkonami i przydomowymi ogródkami na parterze. W hali podziemnej zaplanowany został garaż, w którym znajdzie się 191 miejsc postojowych, komórki lokatorskie i boksy na rowery. Części wspólne zostaną obsadzone atrakcyjnie zaaranżowaną zielenią, z ogrodami kwiatowymi, krzakami i drzewami, zachęcającymi do wypoczynku i relaksu. Znajdzie się tu również plac zabaw dla dzieci.

Osiedle Harmonia – lokalizacja
Osiedle znajduje się w jednej z najbardziej zielonych części Wrocławia – Maślicach. To miejsce w bezpośredniej bliskości zieleni, a zarazem świetnie skomunikowane z centrum i otoczone pełną infrastrukturą miejską. Nieopodal znajduje się także stadion Tarczyński Arena.

Tereny zielone
W sąsiedztwie inwestycji znajdują się liczne tereny zielone i rekreacyjne, m.in. Park Maślicki (1,5 km), Park Stabłowicki (2,3 km), Las Pilczycki (5,3 km), Las Rędziński (13,5 km), liczne ścieżki rowerowe i trasy spacerowe wzdłuż Odry, jeziora i kąpieliska, m.in. Kąpielisko Glinianki (4,3 km) i Wake Park oraz Kąpielisko Królewieckie (350 m).

Sklepy, punkty usługowe i gastronomiczne
W odległości 240 metrów znajduje się Biedronka, 400 m – Rossman i Action, 350 m – Bricomarche. W pobliżu znajdują się także: KFC (270 m), pizzeria Ciasto Impasto (240 m) i przychodnia weterynaryjna (350 m). O 300 m oddalone jest centrum handlowe N-Park, a o 2,1 km - Pasaż Królewiecki.

Komunikacja i transport publiczny
Tuż obok inwestycji znajduje się przystanek autobusowy Brodzka, z którego kursują linie: 102, 103 i 245. Dzięki trasie A8 i bliskości mostu Rędzińskiego możliwy jest szybki dojazd do centrum oraz wyjazd poza miasto.

Edukacja
O 500 metrów oddalone jest Przedszkole Domino, a o 850 – Oddział Integracyjny. W odległości 650 metrów znajduje się Szkoła Podstawowa, a 900 m – Zespół Szkolno-Przedszkolny nr 12. O 4,2 km oddalone jest Liceum Ogólnokształcące nr VI im. Bolesława Prusa.

Rezerwacja i płatność
Wszystkie informacje dotyczące rezerwacji i płatności dostępne są u dewelopera. Prosimy o kontakt poprzez formularz.","Maślice,",2,,,"36,03 m²",Tak,,,2024
Opis nieruchomości,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-wroclaw-krzyki-krakowska-98-39m2-mzn2043185925,,"Apartamenty nad Oławką to nowa inwestycja premium w ofercie Dom Development, zlokalizowana tuż nad malowniczą rzeką Oławą – w otoczeniu bulwarów, Parku na Niskich Łąkach i Lasu Rakowieckiego. Nowoczesna architektura, eleganckie wnętrza, wysoka jakość materiałów oraz doskonała lokalizacja sprawiają, że jest to wyjątkowe miejsce na mapie Wrocławia.","Krzyki,",2,,,"39,48 m²",Tak,,,2025
Opis nieruchomości,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-wroclaw-krzyki-miedzyleska-6b-58m2-mzn2042224233,,"Najważniejsze atuty
✅ Przyjazna okolica","Tarnogaj,",3,,,"58,59 m²",Tak,,,2024
Opis nieruchomości,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-wroclaw-krzyki-miedzyleska-6b-59m2-mzn2042224173,,"Najważniejsze atuty
✅ Przyjazna okolica","Tarnogaj,",3,,,"59,10 m²",Tak,,,2024
Opis nieruchomości,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-wroclaw-krzyki-konduktorska-90m2-mzn2043091723,,"Murapol Osiedle Ferrovia

Najważniejsze atuty
✅ Kameralne osiedle z dala od zgiełku miasta, a jednocześnie blisko serca Wrocławia","Krzyki,",5,,,"90,10 m²",Tak,,,2025
Opis nieruchomości,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-wroclaw-fabryczna-stodolna-39m2-mzn2042572796,,"Najważniejsze atuty:
✅ Spokojna, kameralna architektura
✅ Mieszkania w najbardziej poszukiwanych metrażach
✅ Bliskość terenów zielonych","Maślice,",2,,,"39,81 m²",Tak,,,2024
Opis nieruchomości,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-wroclaw-fabryczna-stodolna-64m2-mzn2042572765,,"Najważniejsze atuty:
✅ Spokojna, kameralna architektura
✅ Mieszkania w najbardziej poszukiwanych metrażach
✅ Bliskość terenów zielonych","Maślice,",3,,,"64,57 m²",Tak,,,2024
